"date","ARIMA","UCM","ML"
"2017-12-17 06:00:00",21327.1685527063,20447.7240721472,21170.9681629504
"2017-12-17 06:10:00",21406.8131012604,20247.9593877724,20292.2391733875
"2017-12-17 06:20:00",21358.2116314459,20049.3735769147,19408.8583267958
"2017-12-17 06:30:00",20967.2988775754,19876.5239161598,19312.8845484074
"2017-12-17 06:40:00",20529.5348371735,19753.9676820929,19487.5995620685
"2017-12-17 06:50:00",19750.3162211593,19706.2621512996,19522.9247770816
"2017-12-17 07:00:00",20005.0532352779,19757.9646003652,19522.7377100031
"2017-12-17 07:10:00",20190.3163234149,19925.8891633068,19705.3032887468
"2017-12-17 07:20:00",20354.6299762173,20195.8774038672,19827.150399249
"2017-12-17 07:30:00",20431.321009991,20546.0277432209,19827.1186259109
"2017-12-17 07:40:00",20576.580254199,20954.4386025423,19844.6599910765
"2017-12-17 07:50:00",20814.1006111906,21399.2084030058,20300.1136925174
"2017-12-17 08:00:00",21373.3724419642,21858.4355657859,21507.4021507218
"2017-12-17 08:10:00",22048.6996851575,22313.5989249914,21860.7548744336
"2017-12-17 08:20:00",22403.9917208314,22759.698966469,22661.6876955436
"2017-12-17 08:30:00",22847.9219105462,23195.116589,23097.4893881215
"2017-12-17 08:40:00",23278.9326571004,23618.2326913653,23486.1773745527
"2017-12-17 08:50:00",23692.0718688734,24027.4281723462,23986.7603949853
"2017-12-17 09:00:00",24246.2635161689,24421.0839307238,24870.1421946131
"2017-12-17 09:10:00",24468.9847063093,24797.8932083593,25429.6173260125
"2017-12-17 09:20:00",25014.0646570829,25157.7986194344,25959.6464115802
"2017-12-17 09:30:00",25464.4355495977,25501.055121211,26613.3489359695
"2017-12-17 09:40:00",25740.1065680292,25827.9176709508,27461.3954632261
"2017-12-17 09:50:00",25940.3879489396,26138.6412259156,28233.1527566277
"2017-12-17 10:00:00",26207.2779800743,26433.4807433672,28248.5566859355
"2017-12-17 10:10:00",26768.0996482168,26712.8436051452,28804.1357940275
"2017-12-17 10:20:00",27060.8674281507,26977.7468914005,29022.0366354906
"2017-12-17 10:30:00",27116.6341632832,27229.3601068619,29581.5117765417
"2017-12-17 10:40:00",27158.035293987,27468.8527562582,29793.5234107688
"2017-12-17 10:50:00",27465.8139021602,27697.3943443181,30252.8819419425
"2017-12-17 11:00:00",27765.6575517055,27916.1543757703,30694.5728417564
"2017-12-17 11:10:00",28098.9692830769,28125.4546916419,31101.1436168894
"2017-12-17 11:20:00",28170.0926529125,28322.2264781527,31101.0939300951
"2017-12-17 11:30:00",28246.543869224,28502.5532578207,31063.7374334671
"2017-12-17 11:40:00",28340.2305748443,28662.5185531641,31038.2752134402
"2017-12-17 11:50:00",28255.545374116,28798.2058867008,31073.5451137972
"2017-12-17 12:00:00",28535.3675899922,28905.6987809489,31195.1558621889
"2017-12-17 12:10:00",28899.1359021968,28981.1993157562,31312.9400937744
"2017-12-17 12:20:00",29279.608632591,29021.3838002899,31648.6251764748
"2017-12-17 12:30:00",29268.2184763875,29023.0471010465,31731.0741453408
"2017-12-17 12:40:00",29321.7389762556,28982.9840845231,31913.9455209167
"2017-12-17 12:50:00",29608.0669199201,28897.9896172162,31878.4145116371
"2017-12-17 13:00:00",29590.3671300567,28764.8585656228,31678.3831439949
"2017-12-17 13:10:00",29610.6991215912,28584.3208701211,31293.6175053896
"2017-12-17 13:20:00",29473.5383257996,28372.846766615,31036.4527813468
"2017-12-17 13:30:00",29397.2063965127,28150.8415648898,30895.1102340733
"2017-12-17 13:40:00",29068.4635166089,27938.7105747311,30581.0158770247
"2017-12-17 13:50:00",28906.3942391969,27756.8591059241,30451.9880856286
"2017-12-17 14:00:00",28649.1944566686,27625.6924682543,30407.6461007623
"2017-12-17 14:10:00",28717.696741004,27558.3624590055,30255.1429390183
"2017-12-17 14:20:00",28769.0261042196,27539.0068254554,30149.1361094554
"2017-12-17 14:30:00",28746.159943336,27544.50980238,30145.1055998037
"2017-12-17 14:40:00",28811.6661204004,27551.7556245555,30082.19847868
"2017-12-17 14:50:00",28790.5306110282,27537.6285267579,29872.3403712235
"2017-12-17 15:00:00",28757.1958668732,27479.0127437634,29644.6219582507
"2017-12-17 15:10:00",28845.8330699795,27367.3841287696,29477.7592883072
"2017-12-17 15:20:00",28678.6309512265,27252.5850086605,29291.2657672801
"2017-12-17 15:30:00",28778.0085726445,27199.0493287416,29202.926708503
"2017-12-17 15:40:00",28684.8742831538,27271.2110343187,29041.9533039579
"2017-12-17 15:50:00",28515.259181586,27533.5040706971,28812.2717889063
"2017-12-17 16:00:00",28372.1803964374,28050.3623831826,28604.1842333695
"2017-12-17 16:10:00",28576.2459488402,28860.2850423421,28415.7276480487
"2017-12-17 16:20:00",28663.0268471303,29898.031619789,28415.5385666364
"2017-12-17 16:30:00",28901.9324044528,31072.4268123979,28415.4478075963
"2017-12-17 16:40:00",29631.9012413715,32292.2953170436,28668.6839214305
"2017-12-17 16:50:00",30394.8304707301,33466.4618306007,28886.5847628936
"2017-12-17 17:00:00",31416.5234444184,34503.7510499441,29304.71881446
"2017-12-17 17:10:00",33076.3784856043,35332.9763598314,29840.6371072638
"2017-12-17 17:20:00",35604.4674018281,35962.9058965513,30741.6865382513
"2017-12-17 17:30:00",36884.2867128443,36422.2964842758,32249.476601786
"2017-12-17 17:40:00",37364.9363240084,36739.9049471765,34584.0575860254
"2017-12-17 17:50:00",37791.3741789712,36944.4881094252,36507.2250647759
"2017-12-17 18:00:00",37937.2311177558,37064.8027951937,38256.32102302
"2017-12-17 18:10:00",37998.5240316134,37126.9010623754,38821.6853713072
"2017-12-17 18:20:00",37932.3481260496,37146.0159037507,39116.1459744004
"2017-12-17 18:30:00",37721.4002901495,37134.6755458216,39858.1866845434
"2017-12-17 18:40:00",37859.5868457257,37105.4082150901,39964.4690205263
"2017-12-17 18:50:00",37864.9592666291,37070.7421380582,39964.4051885608
"2017-12-17 19:00:00",37890.5073783975,37043.2055412279,39977.8913871685
"2017-12-17 19:10:00",37952.6963070475,37030.9935326594,40093.7551573662
"2017-12-17 19:20:00",37812.0045125978,37024.9687466448,40162.3029009271
"2017-12-17 19:30:00",37570.2343868805,37011.6606990345,40231.1273317134
"2017-12-17 19:40:00",37409.0066855522,36977.5989056788,40380.3206129504
"2017-12-17 19:50:00",37449.4856591,36909.3128824279,40539.3291458602
"2017-12-17 20:00:00",37303.8767634018,36793.3321451322,40694.6718668439
"2017-12-17 20:10:00",37548.6192113353,36619.9083544375,40684.9207638536
"2017-12-17 20:20:00",37441.8069654651,36394.1817501708,40390.5872799271
"2017-12-17 20:30:00",37372.1615263715,36125.0147169548,40063.4226073673
"2017-12-17 20:40:00",37085.1488397509,35821.2696394122,39617.5182014506
"2017-12-17 20:50:00",36769.6175054646,35491.8089021656,39283.4042646272
"2017-12-17 21:00:00",36483.1409839884,35145.4948898376,38900.6015697803
"2017-12-17 21:10:00",36035.8399340305,34788.5359965726,38576.6916727191
"2017-12-17 21:20:00",35596.2256058425,34416.5246546023,38303.822083699
"2017-12-17 21:30:00",35281.6155647995,34022.3993056798,38089.0387479448
"2017-12-17 21:40:00",34824.8611186617,33599.0983915588,37749.0317188848
"2017-12-17 21:50:00",34639.5171182269,33139.5603539924,37212.6497369583
"2017-12-17 22:00:00",34076.2981024426,32636.723634734,36560.2772004008
"2017-12-17 22:10:00",33812.8051766374,32086.4584372313,35783.7943385929
"2017-12-17 22:20:00",33387.4872517625,31496.3620117085,35087.9249819961
"2017-12-17 22:30:00",32761.1810218659,30876.9633700841,34192.7647582446
"2017-12-17 22:40:00",32428.1505081892,30238.7915242766,33215.155565627
"2017-12-17 22:50:00",31871.9445206721,29592.3754862044,32243.4355898971
"2017-12-17 23:00:00",31092.4729627184,28948.2442677862,31254.0479828075
"2017-12-17 23:10:00",30418.1699964937,28316.3155042715,30417.7798796746
"2017-12-17 23:20:00",29716.6908878652,27704.0613242349,29528.5088728109
"2017-12-17 23:30:00",29026.3542974619,27118.3424795819,28933.6984593885
"2017-12-17 23:40:00",28378.0052498659,26566.0197222182,28138.6548455145
"2017-12-17 23:50:00",27708.5872625276,26053.9538040494,27237.6054048753
"2017-12-18 00:00:00",26127.6302781141,25589.0054769812,26595.6813046098
"2017-12-18 00:10:00",25610.0003737947,25175.9780064314,25965.5356188162
"2017-12-18 00:20:00",25238.8130650359,24811.4447118663,25453.17417426
"2017-12-18 00:30:00",24705.0213116004,24489.9214262646,24893.6990428605
"2017-12-18 00:40:00",24234.7198736412,24205.9239826046,24463.7865671704
"2017-12-18 00:50:00",23846.850341959,23953.9682138651,23980.8711780975
"2017-12-18 01:00:00",23605.5018151794,23728.5699530245,23545.0694951714
"2017-12-18 01:10:00",23314.8563527125,23524.8047860753,23209.6068050371
"2017-12-18 01:20:00",23094.3992215734,23339.9873110662,23103.5258445366
"2017-12-18 01:30:00",22914.4895913724,23171.9918790594,22785.5377859549
"2017-12-18 01:40:00",22660.9433923484,23018.6928411176,22561.7147329455
"2017-12-18 01:50:00",22601.4745534213,22877.9645483031,22308.848361362
"2017-12-18 02:00:00",22331.2605623437,22747.6813516785,21917.9748702228
"2017-12-18 02:10:00",22122.950775831,22626.0775843017,21695.2952242853
"2017-12-18 02:20:00",21921.1132117817,22512.8275072124,21466.3833602553
"2017-12-18 02:30:00",21785.3594696991,22407.9653634458,21434.394840836
"2017-12-18 02:40:00",21736.9759280264,22311.5253960372,21340.5836273024
"2017-12-18 02:50:00",21724.8996369437,22223.5418480217,21132.5182138634
"2017-12-18 03:00:00",21429.6579341304,22144.0489624345,21096.6962358711
"2017-12-18 03:10:00",21396.7248360821,22074.0739807841,21097.0979542073
"2017-12-18 03:20:00",21272.5423654935,22018.6161384719,21316.9618210238
"2017-12-18 03:30:00",21146.6779178779,21983.6676693726,21458.4397858043
"2017-12-18 03:40:00",20976.9275714447,21975.220807361,21477.9560952384
"2017-12-18 03:50:00",21075.990698113,21999.2677863118,21723.3925998387
"2017-12-18 04:00:00",21109.2360525018,22061.8008400997,21831.5179971295
"2017-12-18 04:10:00",21070.1149563153,22165.2739742475,21831.3088092984
"2017-12-18 04:20:00",20930.7740553678,22297.9882808702,21945.1436631501
"2017-12-18 04:30:00",21178.9181805655,22444.7066237311,22206.2318811215
"2017-12-18 04:40:00",21359.6101834626,22590.1918665932,22331.8680790693
"2017-12-18 04:50:00",21601.9031547403,22719.2068732198,22803.0049967468
"2017-12-18 05:00:00",21710.0264414996,22816.5145073739,23158.4745312668
"2017-12-18 05:10:00",21803.5085029739,22870.0366955764,22991.7160897571
"2017-12-18 05:20:00",21678.054129357,22880.3316153779,22899.4508442298
"2017-12-18 05:30:00",22160.4842917231,22851.1165070871,22795.4009514858
"2017-12-18 05:40:00",22710.4336459245,22786.1086110122,22638.3477661045
"2017-12-18 05:50:00",22572.3849038547,22689.0251674617,22638.1308472961
"2017-12-18 06:00:00",22380.3831934883,22563.5834167441,22145.8018976064
"2017-12-18 06:10:00",22517.083251058,22416.9689291208,21499.6001761155
"2017-12-18 06:20:00",22525.756506971,22270.2405946666,21625.4051980924
"2017-12-18 06:30:00",22192.5386385376,22147.9256334091,21784.4038491907
"2017-12-18 06:40:00",21812.4122292125,22074.5512653762,21739.078515253
"2017-12-18 06:50:00",21091.0909482025,22074.6447105955,22364.1244323679
"2017-12-18 07:00:00",21402.0776330629,22172.733189095,22587.0670144005
"2017-12-18 07:10:00",21643.3374369406,22385.6020592474,22832.4507765159
"2017-12-18 07:20:00",21863.2536340412,22699.0692328057,23034.6466950921
"2017-12-18 07:30:00",21995.1646937269,23091.2107598679,23370.3316368003
"2017-12-18 07:40:00",22194.971385839,23540.1026905319,24033.8490586911
"2017-12-18 07:50:00",22486.2356042046,24023.8210748959,24701.2922550806
"2017-12-18 08:00:00",23098.0382312721,24520.4419630577,25199.9115511399
"2017-12-18 08:10:00",23824.8539993913,25011.4232094652,25563.0791532143
"2017-12-18 08:20:00",24231.0707107033,25491.749885965,26008.6958463369
"2017-12-18 08:30:00",24724.7153193396,25959.7888687537,26617.2472105266
"2017-12-18 08:40:00",25204.2671876557,26413.9070340278,27088.3834635869
"2017-12-18 08:50:00",25664.6931646139,26852.4712579838,27253.2809968235
"2017-12-18 09:00:00",26264.6217381575,27273.8484168181,27594.8552337118
"2017-12-18 09:10:00",26532.0778308528,27676.7191784467,28168.0713506103
"2017-12-18 09:20:00",27119.9396441273,28061.0193776628,28566.5740337393
"2017-12-18 09:30:00",27611.6177057943,28426.998640979,28764.843864318
"2017-12-18 09:40:00",27927.1529692076,28774.906594908,29565.7765320604
"2017-12-18 09:50:00",28165.6514425167,29104.9928659624,30321.5575410581
"2017-12-18 10:00:00",28468.8533333664,29417.5070806549,30987.0378846008
"2017-12-18 10:10:00",29063.7130495434,29712.8527408264,31416.9495984069
"2017-12-18 10:20:00",29388.9316845034,29992.0488496312,31654.4808427314
"2017-12-18 10:30:00",29475.4620296357,30256.2682855516,31819.3785547445
"2017-12-18 10:40:00",29545.5874049768,30506.6839270704,32004.7451758719
"2017-12-18 10:50:00",29879.6231179704,30744.4686526699,32270.3343289445
"2017-12-18 11:00:00",30203.572152857,30970.7953408327,32623.5171651765
"2017-12-18 11:10:00",30558.7364971524,31185.9906045879,32675.5373678216
"2017-12-18 11:20:00",30649.8121749406,31386.9959951509,32761.7906569083
"2017-12-18 11:30:00",30743.9218920488,31569.9067982835,32787.2762430813
"2017-12-18 11:40:00",30852.9255169427,31730.8182997478,33126.8833629665
"2017-12-18 11:50:00",30781.4511636077,31865.8257853057,33296.6544234924
"2017-12-18 12:00:00",31071.634880191,31971.0245407191,33384.517124266
"2017-12-18 12:10:00",31443.2741970486,32042.6297030111,33405.0195516695
"2017-12-18 12:20:00",31829.2069235029,32077.3358142498,33425.9839614161
"2017-12-18 12:30:00",31821.4050157575,32071.9572677643,33370.5756530794
"2017-12-18 12:40:00",31876.0321196782,32023.3084568838,33275.4107186957
"2017-12-18 12:50:00",32160.7610270373,31928.2037749374,33243.9760711207
"2017-12-18 13:00:00",32139.475627691,31783.4576152543,33223.2378342448
"2017-12-18 13:10:00",32153.7882809083,31589.8205878042,33223.1847929878
"2017-12-18 13:20:00",32008.448547437,31363.7881691188,33179.7850842988
"2017-12-18 13:30:00",31921.5056146762,31125.7920523704,33026.7007796473
"2017-12-18 13:40:00",31580.1626933609,30896.2639307311,32950.141027669
"2017-12-18 13:50:00",31402.9856039026,30695.6354973734,33319.1632299398
"2017-12-18 14:00:00",31128.5658272378,30544.3384454692,33547.1461198196
"2017-12-18 14:10:00",31177.2264294139,30455.5519073062,33468.7123739431
"2017-12-18 14:20:00",31206.6050458484,30413.4447716321,33437.2138352884
"2017-12-18 14:30:00",31159.8151017225,30394.93336631,33193.897460366
"2017-12-18 14:40:00",31199.2690343315,30376.9340192029,32919.0648086199
"2017-12-18 14:50:00",31150.2392032665,30336.3630581738,32549.0197783085
"2017-12-18 15:00:00",31087.1228828808,30250.1368110858,32323.0876452366
"2017-12-18 15:10:00",31143.9701860327,30109.7639532188,32075.9328225779
"2017-12-18 15:20:00",30943.5345389759,29965.1225495199,31857.5745461224
"2017-12-18 15:30:00",31007.6034178248,29880.6830123533,31786.3616156221
"2017-12-18 15:40:00",30877.7700332221,29920.9157540831,31772.4677697567
"2017-12-18 15:50:00",30670.0084840908,30150.2911870733,31772.2986345998
"2017-12-18 16:00:00",30487.3043446237,30633.2797236881,31750.9243231924
"2017-12-18 16:10:00",30649.9466091377,31408.4173861544,31529.6219994674
"2017-12-18 16:20:00",30694.235616698,32410.5026361503,31326.5194467323
"2017-12-18 16:30:00",30889.3341453342,33548.3995452167,31183.3774380652
"2017-12-18 16:40:00",31573.8337202534,34730.9721848946,30616.2626319039
"2017-12-18 16:50:00",32290.309256225,35867.084626725,30875.4794833115
"2017-12-18 17:00:00",33264.3221639715,36865.6009422489,31329.7050583657
"2017-12-18 17:10:00",34874.8251881885,37655.3741198046,32113.9349916385
"2017-12-18 17:20:00",37351.6443300386,38245.2128149204,33103.4857891867
"2017-12-18 17:30:00",38581.1577834437,38663.9145999221,34552.5263987787
"2017-12-18 17:40:00",39011.9361917255,38940.2770471355,36947.8084917687
"2017-12-18 17:50:00",39388.0444019575,39103.0977288862,39309.3551434621
"2017-12-18 18:00:00",39483.5218834729,39181.1742175002,41231.5811651942
"2017-12-18 18:10:00",39494.2308366423,39200.5992917404,41667.9226681471
"2017-12-18 18:20:00",39377.4294418365,39176.6465561201,41933.1078315999
"2017-12-18 18:30:00",39115.9424952375,39121.8848215898,42113.8560728809
"2017-12-18 18:40:00",39203.1207901397,39048.8828990999,42100.4391705415
"2017-12-18 18:50:00",39157.755110149,38970.209599601,42067.0442569603
"2017-12-18 19:00:00",39132.7258222702,38898.4337340436,41976.6301039219
"2017-12-18 19:10:00",39144.568656751,38841.7907215403,41778.4923018029
"2017-12-18 19:20:00",38954.1717187683,38791.1824138517,41701.9096104342
"2017-12-18 19:30:00",38663.2899315387,38733.1772709006,41701.5100261256
"2017-12-18 19:40:00",38453.3860795954,38654.3437526097,41968.4432419105
"2017-12-18 19:50:00",38445.5376844683,38541.2503189016,42104.3653369139
"2017-12-18 20:00:00",38252.5371860652,38380.4654296991,41915.9086450011
"2017-12-18 20:10:00",38450.1228775988,38162.2791902497,41362.317027624
"2017-12-18 20:20:00",38297.4414091467,37891.8682871,41106.6889549136
"2017-12-18 20:30:00",38182.7570329583,37578.1310521214,40930.4457233119
"2017-12-18 20:40:00",37851.933485698,37229.9658171853,40686.1323536151
"2017-12-18 20:50:00",37493.6279925917,36856.2709141631,40478.6695481812
"2017-12-18 21:00:00",37165.3952008535,36465.9446749262,40017.484237942
"2017-12-18 21:10:00",36677.6629227517,36065.2307442276,39399.0790713025
"2017-12-18 21:20:00",36198.768120884,35649.7540183465,38958.7642583115
"2017-12-18 21:30:00",35845.9183520405,35212.4847064438,38544.8924092255
"2017-12-18 21:40:00",35352.3625909179,34746.3930176803,37808.7409159701
"2017-12-18 21:50:00",35131.1396418385,34244.4491612168,37172.7060229406
"2017-12-18 22:00:00",34533.8595602491,33699.6233462141,36200.986037559
"2017-12-18 22:10:00",34237.2467059213,33107.8166860298,35229.2660618291
"2017-12-18 22:20:00",33780.3871101354,32476.6539108086,34528.449840945
"2017-12-18 22:30:00",33124.1876136028,31816.690654892,33580.2867134625
"2017-12-18 22:40:00",32762.2676061037,31138.4825526213,32620.3451618564
"2017-12-18 22:50:00",32178.8746159036,30452.5852383379,31642.7359692388
"2017-12-18 23:00:00",31373.9252950863,29769.5543463834,30871.2492036123
"2017-12-18 23:10:00",30675.4187923858,29099.333158029,29811.1910421286
"2017-12-18 23:20:00",29951.185453151,28449.4155422655,28762.9113144203
"2017-12-18 23:30:00",29239.4877518137,27826.6830150138,28056.2058766484
"2017-12-18 23:40:00",28571.122132092,27238.0170921944,27555.6228562159
"2017-12-18 23:50:00",27883.1106249153,26690.2992897283,26819.4713533088
"2017-12-19 00:00:00",26286.1621116451,26190.4111235361,26053.87380457
"2017-12-19 00:10:00",25752.4999408774,25743.1755733525,25506.1770876426
"2017-12-19 00:20:00",25366.4470067303,25345.1814741679,25076.2646119524
"2017-12-19 00:30:00",24819.3504871102,24990.9591247865,24487.3434154178
"2017-12-19 00:40:00",24336.9809155864,24675.0388240127,24198.7720292124
"2017-12-19 00:50:00",23938.219618861,24391.9508706509,24080.9877879751
"2017-12-19 01:00:00",23687.0302401419,24136.2255635052,23580.4047675426
"2017-12-19 01:10:00",23387.813156749,23902.9518785463,23156.3815087401
"2017-12-19 01:20:00",23159.8493961396,23689.4535004098,22891.3669707822
"2017-12-19 01:30:00",22973.4903848077,23493.6127908975,22732.3582402859
"2017-12-19 01:40:00",22714.655819535,23313.3121118113,22538.0142470703
"2017-12-19 01:50:00",22650.6562109518,23146.433824953,22384.8947334619
"2017-12-19 02:00:00",22377.1610437379,22990.8602921244,22308.3349814835
"2017-12-19 02:10:00",22166.4074190145,22844.8328016738,22108.1017713801
"2017-12-19 02:20:00",21962.9869956782,22708.0283481351,21823.6077697921
"2017-12-19 02:30:00",21826.3806143143,22580.4828525886,21823.5729680305
"2017-12-19 02:40:00",21777.7940887162,22462.2322361147,21793.3369634615
"2017-12-19 02:50:00",21766.1797146927,22353.3124197935,21724.6487279591
"2017-12-19 03:00:00",21472.4372569351,22253.7593247055,21547.2237599534
"2017-12-19 03:10:00",21441.2602414495,22164.6008792363,21458.5424170188
"2017-12-19 03:20:00",21319.508075321,22090.8330409931,21442.8262862859
"2017-12-19 03:30:00",21196.5750982928,22038.4437748884,21442.6208228672
"2017-12-19 03:40:00",21030.260577324,22013.4210458349,21446.524132049
"2017-12-19 03:50:00",21132.7962301284,22021.752818745,21507.4537959469
"2017-12-19 04:00:00",21169.946768955,22069.4270585314,21525.2760451789
"2017-12-19 04:10:00",21135.123042835,22158.8926141861,21525.0697917333
"2017-12-19 04:20:00",21000.4605379224,22278.441871019,21827.3597511687
"2017-12-19 04:30:00",21252.966996542,22412.8280984197,22076.6692440576
"2017-12-19 04:40:00",21438.2642073684,22546.8045657776,22125.7458560991
"2017-12-19 04:50:00",21685.1820447488,22665.1245424821,22804.968304249
"2017-12-19 05:00:00",21798.1596698097,22752.5412979229,23272.3332691093
"2017-12-19 05:10:00",21896.5168487207,22796.9664133862,22887.6722446261
"2017-12-19 05:20:00",21776.1829611734,22798.9447177462,22667.8061550752
"2017-12-19 05:30:00",22262.8314283787,22762.1793517738,22626.5692291198
"2017-12-19 05:40:00",22816.7739142188,22690.3734562402,22626.3524231724
"2017-12-19 05:50:00",22683.4617903764,22587.2301719163,21984.4283229069
"2017-12-19 06:00:00",22496.0600579919,22456.4526395732,21438.3929515121
"2017-12-19 06:10:00",22636.6805636501,22305.2117413625,21279.8337772212
"2017-12-19 06:20:00",22649.1726866951,22154.5493249585,21517.4294948054
"2017-12-19 06:30:00",22319.9287921857,22028.9749794161,22039.6114576339
"2017-12-19 06:40:00",21943.5149150239,21952.9982937901,22247.6232348777
"2017-12-19 06:50:00",21226.0255234369,21951.1288571355,22247.4565457751
"2017-12-19 07:00:00",21539.1267257643,22047.8762585071,22575.3669722084
"2017-12-19 07:10:00",21782.2482420671,22260.0078161346,22626.5692291198
"2017-12-19 07:20:00",22003.7074230822,22573.3217649459,22626.3524231724
"2017-12-19 07:30:00",22136.9326246954,22965.874069044,23246.6586646806
"2017-12-19 07:40:00",22337.6160792452,23415.7206925316,23925.8801221745
"2017-12-19 07:50:00",22629.2725989259,23900.9175995114,24314.5675256627
"2017-12-19 08:00:00",23240.6602211628,24399.5207540862,24852.4485582892
"2017-12-19 08:10:00",23966.5123764513,24892.9677030701,25368.7354482529
"2017-12-19 08:20:00",24371.7845270829,25376.2223241225,25890.9117649017
"2017-12-19 08:30:00",24863.9493916583,25847.630077614,25533.0884599799
"2017-12-19 08:40:00",25341.6156726656,26305.5364239154,25741.8069038982
"2017-12-19 08:50:00",25799.7624954123,26748.2868233971,26612.6501417356
"2017-12-19 09:00:00",26396.8169589053,27174.22673643,27380.2263090788
"2017-12-19 09:10:00",26661.4449130817,27582.0153800597,28353.2554760955
"2017-12-19 09:20:00",27245.6684632515,27971.5669980317,28988.6339101289
"2017-12-19 09:30:00",27733.4689776192,28343.1095907667,29389.0998223032
"2017-12-19 09:40:00",28045.0114131406,28696.8711586853,29974.0944887249
"2017-12-19 09:50:00",28279.2889130927,29033.0797022081,30382.4124453893
"2017-12-19 10:00:00",28577.873526479,29351.9632217557,31012.5578458167
"2017-12-19 10:10:00",29167.439312327,29653.9037349685,31562.2167665664
"2017-12-19 10:20:00",29487.4586487911,29939.8993283661,31748.9109967489
"2017-12-19 10:30:00",29568.8675179426,30211.1021056877,31772.2986345998
"2017-12-19 10:40:00",29633.6779202908,30468.6641706727,32243.4017666044
"2017-12-19 10:50:00",29961.8552148707,30713.7376270605,32569.2707418628
"2017-12-19 11:00:00",30279.7912780226,30947.4745785903,32673.3133392537
"2017-12-19 11:10:00",30628.7574294287,31170.1811647494,33078.5462597648
"2017-12-19 11:20:00",30713.8680334122,31378.7796680171,33270.2989878697
"2017-12-19 11:30:00",30801.9149987947,31569.3464066203,33309.3829586168
"2017-12-19 11:40:00",30904.7682621589,31737.9576987862,33368.239613045
"2017-12-19 11:50:00",30827.3442840405,31880.6898627419,33699.9984603211
"2017-12-19 12:00:00",31111.0851400082,31993.6192167145,33851.1544188457
"2017-12-19 12:10:00",31476.1900105372,32072.9423662235,33859.0067015948
"2017-12-19 12:20:00",31855.614151603,32115.3370659586,33763.1937217808
"2017-12-19 12:30:00",31841.9007530352,32117.6013579019,33604.1834238526
"2017-12-19 12:40:00",31890.6315504666,32076.5332840356,33574.7192068055
"2017-12-19 12:50:00",32169.2771695138,31988.9308863418,33476.4752930068
"2017-12-19 13:00:00",32142.4553913119,31851.5922068026,33343.4902375406
"2017-12-19 13:10:00",32151.3419613729,31665.2520449814,33260.0347605139
"2017-12-19 13:20:00",32000.9642465944,31446.3922307664,33015.5441521895
"2017-12-19 13:30:00",31909.0974207513,31215.4313516269,32821.2366274792
"2017-12-19 13:40:00",31563.3792413975,30992.7879950324,32204.3972303869
"2017-12-19 13:50:00",31381.843608115,30798.8807484522,32224.1222246836
"2017-12-19 14:00:00",31103.4572068807,30654.1281993557,32223.9077558098
"2017-12-19 14:10:00",31148.0084752021,30571.6969864553,32085.5191363773
"2017-12-19 14:20:00",31173.6152935567,30535.745953436,31719.599655843
"2017-12-19 14:30:00",31123.4894163683,30523.1819952258,31693.7421153204
"2017-12-19 14:40:00",31159.8448138863,30510.9120067526,31593.1180916259
"2017-12-19 14:50:00",31108.1909766292,30475.8428829443,31933.5849196591
"2017-12-19 15:00:00",31042.8256968927,30394.8815187291,31852.9962255432
"2017-12-19 15:10:00",31097.6184678732,30259.5278040231,31491.2766403838
"2017-12-19 15:20:00",30895.8217645,30119.6536086962,30995.1188685926
"2017-12-19 15:30:00",30958.5224235736,30039.7237976065,30977.2995654916
"2017-12-19 15:40:00",30827.922907048,30084.2032356121,31238.6363505277
"2017-12-19 15:50:00",30619.8611032412,30317.5567875711,31362.3340617476
"2017-12-19 16:00:00",30437.2074274959,30804.2493183417,31342.6864819841
"2017-12-19 16:10:00",30599.8445090268,31582.8119497258,31091.3488508311
"2017-12-19 16:20:00",30644.7094220962,32588.0408313009,30671.9756982456
"2017-12-19 16:30:00",30840.6235232126,33728.7983695882,30630.0944117134
"2017-12-19 16:40:00",31525.7331790994,34913.9469711092,30668.4051130674
"2017-12-19 16:50:00",32243.1886579262,36052.3490423852,31183.8477048339
"2017-12-19 17:00:00",33218.2054872582,37052.8669899374,31865.3212458626
"2017-12-19 17:10:00",34829.1847526851,37844.3527493428,32210.1677077728
"2017-12-19 17:20:00",37305.5982085574,38435.6163724012,33378.0212175318
"2017-12-19 17:30:00",38536.5913441455,38855.4574399681,34740.29698763
"2017-12-19 17:40:00",38970.0942642079,39132.6755328989,37119.6068050234
"2017-12-19 17:50:00",39349.1668164545,39296.0702320491,39380.7074538404
"2017-12-19 18:00:00",39448.1426857977,39374.441118274,40757.987233612
"2017-12-19 18:10:00",39462.6152787845,39393.8835252365,41222.7299503618
"2017-12-19 18:20:00",39349.891121533,39369.6757978286,41677.9092004447
"2017-12-19 18:30:00",39092.8085684472,39314.3920337497,42001.8152726965
"2017-12-19 18:40:00",39184.0500142598,39240.6063306992,41966.8145858552
"2017-12-19 18:50:00",39143.0318566311,39160.8927863765,41908.0340124926
"2017-12-19 19:00:00",39122.4136667703,39087.8254984809,41770.5060906878
"2017-12-19 19:10:00",39138.6917517998,39029.6456270158,41548.8107099423
"2017-12-19 19:20:00",38953.0552489169,38977.2625811994,41472.2281440582
"2017-12-19 19:30:00",38667.1057835701,38917.2528325542,41471.8307605388
